spotify_id,name,artist,genre,album,release_date,popularity,preview_url,cover_image
2L7pjnkuvFtRhCcRZffH8c,If I Die Tomorrow,Jack White,blues,Entering Heaven Alive,2022-07-22,42,https://p.scdn.co/mp3-preview/5ce03b20ced83dc4f673ad84455ae728899a70e7?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273365f5e0cea0df642a9b7f3a0
4W6g5kfwp0LVBFauBSdx08,Willow Weep For Me,Billie Holiday,blues,Lady Sings The Blues,1956-01-01,42,,https://i.scdn.co/image/ab67616d0000b273bcbe631265927b8ed01ac276
0W0euvQlhbcsTydzsD4EQk,Death Letter Blues,Son House,blues,Father Of The Delta Blues: The Complete 1965 Sessions,1992-06-18,42,https://p.scdn.co/mp3-preview/c757c1bc9003c8eb6567c42adca221d8b63cdb8f?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273059c952d7ccc5a617cc9a383
5HBQTWDijoJxIrHsh6RKC9,You Are So Beautiful,Joe Cocker,blues,Joe Cocker's Greatest Hits,1977-11-01,42,,https://i.scdn.co/image/ab67616d0000b273732e4426d2ff208cef655832
6tZF1isUvYNQviZjSlVPmr,City Girls,J.J. Cale,blues,Grasshopper,1982-03,42,,https://i.scdn.co/image/ab67616d0000b27306dcb019ffa78338456af00e
3MsWy7Is42kx8OImv41rUG,I'm Slowly Turning Into You,The White Stripes,blues,Icky Thump,2007-06-15,42,https://p.scdn.co/mp3-preview/a84384619066446a30e675738e50deb907118b79?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27375a9cde08f286d9420709048
6V1f1eJ6MPNfLQXPmzqXja,My Best Friend,Jefferson Airplane,blues,Surrealistic Pillow,1967,42,https://p.scdn.co/mp3-preview/9be19309819d55707bbe23868ff6b21fea954b60?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2732dac7a01676ddb36c1d0ec05
17i6emNGrRgV2D9TW852Q8,O Holy Night - Remastered 2006,Ella Fitzgerald,blues,Ella Fitzgerald's Christmas (Deluxe Edition),1967-11,42,,https://i.scdn.co/image/ab67616d0000b273a69e7dbfc8063443c51051a8
5cxRemrNoI9DUqQxqd2sir,Our Love Is Here To Stay,Dinah Washington,blues,The Imperious Dinah Washington,1953-01-01,42,https://p.scdn.co/mp3-preview/fbc8cf818e8ef5ad2e7d9456fcca11de3a075f1c?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2732dbc9242b637c9180c9390da
5ZyhkgdOZ4fTAc1iwSfrHT,Ray's Blues,Ray Charles,blues,The Genius Sings the Blues,1961,42,https://p.scdn.co/mp3-preview/33cfcaea9267306df81614d39913cedc37099400?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27386f82fb042656bda9b2ce811
1pkoB8ZiZymyyIvaZmKElJ,My God,Jethro Tull,blues,Aqualung (Special Edition),1971-03-19,42,https://p.scdn.co/mp3-preview/f4c4881b5b3fb640316b326bb728d121031c9b50?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273be6e758fe8300a72eceddb8f
3ghXwIS6cr3P5InauKlqFy,These Days,The Black Keys,blues,Brothers,2010-05-18,42,https://p.scdn.co/mp3-preview/d2d7559b68c30584c716cc09bd11bd901fcd6661?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273b7e33424485d8bbc25f49d12
18bH4uo8CFY2yVwHbjal6l,Well All Right,Santana,blues,Inner Secrets,1978-10-01,42,https://p.scdn.co/mp3-preview/076b7fb366e4c7acda1f470f98fba4f924e34ff8?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273d28538f23d106f9104d49f18
1ZfgMOJ8tSlfbyHM0Icqer,Look in My Eyes,The Chantels,blues,We Are the Chantels,1958-05-26,42,https://p.scdn.co/mp3-preview/82c5722bab06eb64b3fc465a3c5b2a41e94ba99e?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273b7ed2e78ca035ccd5ed15dfd
5jZBn6jnhdZUGnpooAMnwF,I've Got My Love To Keep Me Warm,Billie Holiday,blues,Stay With Me,1958-01-01,42,,https://i.scdn.co/image/ab67616d0000b273e209e336e68da38395af2e24
5BqMq1J8wf3raTkewRftY4,All You Ever Wanted,The Black Keys,blues,Attack & Release,2008-04-01,41,https://p.scdn.co/mp3-preview/bc4b02fd19be1f8eb67308f3661fad739c9510c0?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273b6b648147df2f34d39fc1e14
33u6xmMvhuI29rftBhJwbM,I'm Still in Love with You,Al Green,blues,Greatest Hits,1975-05-29,41,https://p.scdn.co/mp3-preview/ec9913221fc71b20e3276e2a40f53814b61f0464?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273400cef779a4cd24ebe742e9c
7i8YfqTfMuGrADrOQTigrb,Got My Mojo Workin',Jimmy Smith,blues,Got My Mojo Workin',1965-06-07,41,,https://i.scdn.co/image/ab67616d0000b27360e73ce220dd2414f333ba74
43uYYM4CBP8MuRm9AiJSAM,Footstompin' Music,Grand Funk Railroad,blues,"Mark, Don & Mel (1969-1971)",1972-01-01,41,,https://i.scdn.co/image/ab67616d0000b273371fc83d8cc890ebb0f09a5f
5mnBM7q7B0wk5eg77UQhzK,Slide It In,Whitesnake,blues,Slide It In,1984-01-05,41,https://p.scdn.co/mp3-preview/865c21193220a1f543df74fe65641e3182235dc8?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273766762422c36d358f4968abb
2sobe2K2kESpWlLSB1WUW6,Let The Good Times Roll,Louis Jordan,blues,Somebody Up There Digs Me,1956-01-01,41,,https://i.scdn.co/image/ab67616d0000b2739dbbd5e6049699d0ccae849e
2KaiZgGRtgeETwv52tn5rK,I Wanna Get Funky,Albert King,blues,I Wanna Get Funky,1973-01-01,41,,https://i.scdn.co/image/ab67616d0000b273436a672693b5077b856942a0
3R8jEWbqIexfbDteE3jlOz,You Can't Lose What You Ain't Never Had,Muddy Waters,blues,Folk Singer (Expanded Edition),1964-04-05,41,,https://i.scdn.co/image/ab67616d0000b273f7ae2efa32ae0e057d170fb5
5007Hz1InbSg4my3DCdCM3,Rough Boys,Pete Townshend,blues,Empty Glass,1980-04-21,41,,https://i.scdn.co/image/ab67616d0000b2733e7111cc866efb341a2988f2
6rBFwJ0nQpsfr44AC3RJVq,Things Ain't Like They Used to Be,The Black Keys,blues,Attack & Release,2008-04-01,41,https://p.scdn.co/mp3-preview/2c6b4d7de2a6010feb2c34ae2a95d8b3f2a0d879?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273b6b648147df2f34d39fc1e14
2DmqtzZkGjbxQx38qZ22zw,Spinning Wheel Blues,Status Quo,blues,Down the Dustpipe,1970-03-06,41,https://p.scdn.co/mp3-preview/877a88a7545e10d6fb08066a0c73d2c9480372cc?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273ac5034056c9985176e1d1c36
0nDpUq6nY7eWsFPQcVizpI,Son Of Mr. Green Genes,Frank Zappa,blues,Hot Rats,1969-10-10,41,,https://i.scdn.co/image/ab67616d0000b273ee314008c5ae6e98904ebfe0
10nhpwBswpSd6YH9Lj9Jlj,Security,Otis Redding,blues,Pain in My Heart,1964,41,https://p.scdn.co/mp3-preview/ab5acd2d639a78072d8d5d36c3cd1302442918bc?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273cd404b5ae961b29d83f17c1f
1JUiLgTzZBJj5JXXvgnYn1,Out In The Woods,Leon Russell,blues,Carney,1972,41,,https://i.scdn.co/image/ab67616d0000b27351247ab79904061f1294b599
0rxPuXU5yYBNEAq2EobOJx,LA Song,Beth Hart,blues,Screamin' for My Supper,1999-07-12,41,https://p.scdn.co/mp3-preview/eb4d0e0c0b6d8852e3f14608bf65061707ca52e0?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273b0c01e6f19ee4f796f8a51b1
5EIXKDfVw1y9gqRwOgtrK7,Nobody's Fault but Mine,Nina Simone,blues,Nina Simone & Piano (Expanded Edition),1969,41,https://p.scdn.co/mp3-preview/45455b2a8519f7ea4c7bfcfe5cdf88ab804f034a?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273cd379476056f5f84b9c25bf0
4zmNvhsd4kDCtQSmpQqLlf,Porgy,Billie Holiday,blues,Lover Man,1958-01-01,40,,https://i.scdn.co/image/ab67616d0000b2733d6c3d9f588a257c4a563050
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Chris Stapleton,country,Traveller,2015-05-04,86,,https://i.scdn.co/image/ab67616d0000b273540fc1d083eac5bcff8dad21
4w3tQBXhn5345eUXDGBWZG,9 to 5,Dolly Parton,country,9 To 5 And Odd Jobs,1980,81,https://p.scdn.co/mp3-preview/6384764199bf3d44f69085d62e10a076855ac8c8?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273060ccf36ab5b0e0a739799ec
7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,The Doobie Brothers,country,Toulouse Street,1972,80,https://p.scdn.co/mp3-preview/b93175e14bc19ad255f14ed293ca396cfaa1c9b9?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2736f4433e965a9ee12556ecd12
7f08qp3HROTkfrtNpiYGGo,Dirt On My Boots,Jon Pardi,country,California Sunrise,2016-05-13,79,,https://i.scdn.co/image/ab67616d0000b27314d09c1ad67f2028764ee0f4
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger,country,Stranger In Town,1978-05-05,79,,https://i.scdn.co/image/ab67616d0000b273ef063cb80508c55eb443a671
2ciMJGCDW70hqq18Vgui68,Who'll Stop The Rain,Creedence Clearwater Revival,country,Cosmo's Factory,1970-07-24,78,,https://i.scdn.co/image/ab67616d0000b2736e186edfb8fe3710fdc1f7c2
2gE95JskwQ1pCACTpGe1Db,Down On The Corner,Creedence Clearwater Revival,country,Willy And The Poor Boys (Expanded Edition),1969-11-02,78,,https://i.scdn.co/image/ab67616d0000b2739f39192f9f8ca1c90847b3e5
1YYhDizHx7PnDhAhko6cDS,"Take Me Home, Country Roads - Original Version",John Denver,country,"Poems, Prayers and Promises",1971,77,https://p.scdn.co/mp3-preview/c2ab971d183b0c08d1b0ec1f4cbc27c778c6ce13?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27334fb2b0117a542d515dc78d6
7rDcULv8vV16vetBjPJhuE,How Do You Like Me Now?!,Toby Keith,country,How Do You Like Me Now?!,1999-01-01,77,,https://i.scdn.co/image/ab67616d0000b273829f42844519e667aa17cbe7
7cA3PnUQDlUyBBwpRozQeo,One Man Band,Old Dominion,country,Old Dominion,2019-10-25,77,https://p.scdn.co/mp3-preview/7d5b158533aa7c22bd35730ec037856fd2e426c0?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2735d76d260bbb9e3e5abe08bc2
43btz2xjMKpcmjkuRsvxyg,Jack & Diane,John Mellencamp,country,American Fool,1982,76,,https://i.scdn.co/image/ab67616d0000b273b1945b44ce8868740f132f8e
7uWFUpGuEfmxYeymkV95jn,Time in a Bottle,Jim Croce,country,You Don't Mess Around With Jim,1972-04-01,75,https://p.scdn.co/mp3-preview/b5d8d825de94c965b3f20157bbbb3612fcead473?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2736c955079f53ae636e7bef0ee
4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',The Doobie Brothers,country,The Captain and Me,1973,75,https://p.scdn.co/mp3-preview/1c108781a384f85c036fbeb917c93a1c45c3b731?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2737d419ac975423c069995c7bb
4J0DbyODwZJcmIAiTSJfMF,Annie's Song,John Denver,country,Back Home Again,1974-06-15,75,https://p.scdn.co/mp3-preview/465e75f7e04d6552dc42f03801279b8a56aaaa52?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2733c16761584c4015495bdda87
67eX1ovaHyVPUinMHeUtIM,Hurts So Good,John Mellencamp,country,American Fool,1982,74,,https://i.scdn.co/image/ab67616d0000b273b1945b44ce8868740f132f8e
4TnUKixNWMfajncgdSwFoi,Amarillo By Morning,George Strait,country,Strait From The Heart,1982-01-01,74,,https://i.scdn.co/image/ab67616d0000b27331603889a9011b33a8d14b2c
4mQtXW0vrHC3oTkA1mQsb0,Operator (That's Not the Way It Feels),Jim Croce,country,You Don't Mess Around With Jim,1972-04-01,74,https://p.scdn.co/mp3-preview/64b9b4c167c7d11327a88d63ace68927400d88c1?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2736c955079f53ae636e7bef0ee
4KoecuyOpZaNFZ0UqVsllc,Follow Me,Uncle Kracker,country,Double Wide,2000-06-13,74,https://p.scdn.co/mp3-preview/23345d0451ddb92f420c1b83f0755ca130a7c465?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2739bb9d6d8e7b6c83dc435e51c
4S518ci8UY4op0Xyp6Hx6o,Toes,Zac Brown Band,country,The Foundation,2008-11-17,74,https://p.scdn.co/mp3-preview/45af3c23a4637ebec38cc0fbca5b23d16216b875?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273157d6d0762e17e7dc1ad5203
3IvcWWehbBcBR4YZxlGM9R,"I Like It, I Love It",Tim McGraw,country,All I Want,1995-08-15,73,https://p.scdn.co/mp3-preview/7f6f3341de8af2cef94130928483d25346fe78d5?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2733069894b5d58159a103dd169
7puxIVNdj5nsBJk43zM3bH,Carrying Your Love With Me,George Strait,country,Carrying Your Love With Me,1997-01-01,73,,https://i.scdn.co/image/ab67616d0000b273d8cc8031949336177c74989a
0b9djfiuDIMw1zKH6gV74g,Somebody Like You,Keith Urban,country,Golden Road,2002-01-01,72,,https://i.scdn.co/image/ab67616d0000b2736b884d4969e2438f5a83ed5b
6YffUZJ2R06kyxyK6onezL,Ring of Fire,Johnny Cash,country,Ring Of Fire: The Best Of Johnny Cash,1963-08-06,72,https://p.scdn.co/mp3-preview/382c983e90ad3f326539e1330f2195dba9c9b169?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273dfe4bfe695c4192e547e72c7
0SjnBEHZVXgCKvOrpvzL2k,Sundown,Gordon Lightfoot,country,Sundown,1974,72,https://p.scdn.co/mp3-preview/e3fbca55e784c9be8403f88b45930e27c13f1e19?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2738f2b3a1c0559ca6188de574b
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,country,Highway 61 Revisited,1965-08-30,72,https://p.scdn.co/mp3-preview/d48c45e3194cfe07470c85e50ca7dc7440661caa?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27341720ef0ae31e10d39e43ca2
2uX5f3x2cObov0iDAPln4o,Song of the South,Alabama,country,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,1980,71,https://p.scdn.co/mp3-preview/5bf1771f985c577172a78899f1d8cf9421be71aa?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273d1a727940d3fb3802a3a49e1
7B1QliUMZv7gSTUGAfMRRD,Live Like You Were Dying,Tim McGraw,country,Live Like You Were Dying,2004-08-17,71,https://p.scdn.co/mp3-preview/ef7cb0d3ffa9f96a41a0711b241f16c8b1a2be79?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273e6b859b16a880b851822871d
40nvOEkPCUDsoQdruyndb2,Wish I Didn't Know Now,Toby Keith,country,Toby Keith,1993-04-20,71,,https://i.scdn.co/image/ab67616d0000b2739b3b9e4898eb80d8d8cbab8a
383Xl5QTigwj3QiA3Qc6S7,The Devil Went Down to Georgia,The Charlie Daniels Band,country,A Decade Of Hits,1973,71,https://p.scdn.co/mp3-preview/db97d1a67debfcdf9d1c7921c85af469d88b1a6c?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27382f846c52535bb65ab1d1a54
2EoIt9vdgFRNW03u5IvFsQ,Achy Breaky Heart,Billy Ray Cyrus,country,Some Gave All,1992,70,,https://i.scdn.co/image/ab67616d0000b273bf80fa37dadf36f79441104f
37JPdGgYcQAJSElj5boJx8,Some Girls Do,Sawyer Brown,country,The Dirt Road,1992-01-06,70,https://p.scdn.co/mp3-preview/2ae40fddf7609819887187912796b3b80729b1f1?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273bb111e859d74d480043aa02a
6cjwec9ii5uLK7CDfPBYt1,Wide Open Spaces,The Chicks,country,Wide Open Spaces,1998-01-27,70,https://p.scdn.co/mp3-preview/66f384d353c7a026133048f684ff9c35bb01f9b5?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2737c2a9c9ce2e9016223cdb74a
0VU5k3vCrpqDgUygMjiFYj,Copperhead Road,Steve Earle,country,Copperhead Road,1988-01-01,70,,https://i.scdn.co/image/ab67616d0000b27374ecd3830d95393473f61a12
3Q9t1A12iUemHTAWnH7PjD,Watermelon Crawl,Tracy Byrd,country,No Ordinary Man,1994-01-01,70,,https://i.scdn.co/image/ab67616d0000b273e1229b124d3f72a9494a4e3b
0RFgvrhkf9FiDRLA0BhzpZ,Drift Away,Uncle Kracker,country,No Stranger to Shame,2002-07-09,69,https://p.scdn.co/mp3-preview/526c702c941ef38cf6dcdc4b66a7c2b7c4c7f69f?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273efbcab3253cf66cc8ca42172
0VwTeYNjcl30DyQlt3GPe0,Rhinestone Cowboy,Glen Campbell,country,Rhinestone Cowboy (Expanded Edition),1975,69,,https://i.scdn.co/image/ab67616d0000b27363134b3cf76a63e91647e1bb
2Qz8kpCjxulML39zB6gQxY,Still Goin Down,Morgan Wallen,country,Dangerous: The Double Album,2021-01-08,69,,https://i.scdn.co/image/ab67616d0000b2737d6813fd233f3bc4977cceca
3kv6omImmKEfOVJWjstusF,Drunk On You,Luke Bryan,country,Tailgates & Tanlines,2011-01-01,69,,https://i.scdn.co/image/ab67616d0000b273dab325d38db91d858446d4b4
1FV374EPG5CrjdIbIMLkcv,Drive (For Daddy Gene),Alan Jackson,country,Drive,2002-01-15,69,https://p.scdn.co/mp3-preview/e5c7497688b4a5d6addaf56f66931991d7ae4942?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273c5d5d983f8d9edc7f695cc72
1lqMLr9Wj7SM2F9AikGcxN,Hurricane,Bob Dylan,country,Desire,1976-01-16,69,https://p.scdn.co/mp3-preview/26002557873603c3171e0396a5759513b6176548?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2738e1a23e42f68260b7b274e09
77dcKrzRUI02XjHd2okARp,A Country Boy Can Survive,"Hank Williams, Jr.",country,The Pressure Is On,1981,68,https://p.scdn.co/mp3-preview/8c24da8a2133df56d32251647cfcc5137376fc80?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27340182999eec31669632d692d
0xLrMI4R2xTwRHWV3UQCAZ,Rikki Don't Lose That Number,Steely Dan,country,Pretzel Logic,1974-02-20,68,,https://i.scdn.co/image/ab67616d0000b273120746a40f65d11c2ac29647
2WOjLF83vqjit2Zh4B69V3,"Don't Think Twice, It's All Right",Bob Dylan,country,The Freewheelin' Bob Dylan,1963-05-27,68,https://p.scdn.co/mp3-preview/ac17a1b5c01b99a332127266abe1ff6defc06129?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2737d214af8499aa95ad220f573
7cy1bEJV6FCtDaYpsk8aG6,China Grove,The Doobie Brothers,country,The Captain and Me,1973,68,https://p.scdn.co/mp3-preview/a0f56d3f6ccea38d00cd31c023c169c8c5288c93?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2737d419ac975423c069995c7bb
0oVWPlnK5eAqnJCVB0FvpP,American Soldier,Toby Keith,country,Shock 'N Y'all,2003-11-04,68,,https://i.scdn.co/image/ab67616d0000b273756a73095c5b7cdf2a8c449b
3QV7NYkrmV0Q0IHdFJw9hO,She Thinks My Tractor's Sexy,Kenny Chesney,country,Everywhere We Go,1999-02-26,68,https://p.scdn.co/mp3-preview/436ce581b6666466b85aa2ba78c1f32d25ac1c87?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273a7e1e1bc8ddf0e767c056ea6
5AoZknxgY6F25gAcVahO41,Southern Cross - 2005 Remaster,"Crosby, Stills & Nash",country,Daylight Again (Deluxe Edition),1982-06-21,68,https://p.scdn.co/mp3-preview/32f86073f567a60c370cf8b7629cd6575a2cd431?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273114c0d586b9e7052518e9d1e
2oyS4THTUzUxT2lnHGzzIr,She Don't Know She's Beautiful,Sammy Kershaw,country,Haunted Heart,1993-03-09,67,,https://i.scdn.co/image/ab67616d0000b2735b82a639a05848f834f33c59
6iblnklMzUKIXAtjk5lzIy,Whiskey Lullaby (feat. Alison Krauss),Brad Paisley,country,Mud On The Tires,2003-01-01,67,https://p.scdn.co/mp3-preview/b535949bbb11f68b50dd1068466fed14e23f4524?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2737302ccf08d789304c55ee73e
0JkIre0YxNmKGMU5V7ZiDx,Coward Of The County,Kenny Rogers,country,Kenny,1979-10-10,67,,https://i.scdn.co/image/ab67616d0000b27392089ddbc4ebd1f4d7e85bdb
2zhk0kypGeOPsaaZcjyc14,Burning House,Cam,country,Untamed,2015-12-11,67,https://p.scdn.co/mp3-preview/d69aebb17d3d85a22e4279310c748532c182dc14?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27335e08e08329849492807b37a
7h70RTLbnhDyPGXjl3iEhh,Need You Now,Lady A,country,Need You Now,2010-01-01,67,,https://i.scdn.co/image/ab67616d0000b273c98082925b7f4bd15722c498
5vLonpxn4VN0A8GtQOBSG0,When the Sun Goes Down,Kenny Chesney,country,When The Sun Goes Down,2004-01-22,67,https://p.scdn.co/mp3-preview/730c628b0beb24238cd3629b63b33f9e25d8e169?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273528e4965b251e5f09dd32761
0bM1z18RQpr61UuI1LemIK,Dixieland Delight,Alabama,country,The Closer You Get...,1983,66,https://p.scdn.co/mp3-preview/70e8ab6441f0559c980455c390a4e2d73e9387cf?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273d445b49736dbda1d22beb70a
5TWhLgjy8cgb6CRPnnlnn2,Whiskey Bent And Hell Bound,"Hank Williams, Jr.",country,Whiskey Bent And Hell Bound,1979,66,https://p.scdn.co/mp3-preview/e8a67973ec3aee387d3cc4b3b6203fc19bb591f5?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273901587f58ae6ebfd97fa99c0
2HCaIYjkvWSZzaSKUoOh3d,Mr. Tambourine Man,The Byrds,country,Mr. Tambourine Man,1965-06-21,66,https://p.scdn.co/mp3-preview/889919bd8b2121d9fe4382d8cfda8ddbfc7f6570?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273576fccf9a91d9f7c808b8abd
2WQAknZHrJAEQOFXe0F44P,Austin,Blake Shelton,country,Blake Shelton,2001-07-31,66,https://p.scdn.co/mp3-preview/b58765e158eb3c9b9dd23119e86dcfa3f369da9b?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2731716c34342160479d07aef9c
6kotXaSQaGYxE62hVpdHWu,Werewolves of London,Warren Zevon,country,Excitable Boy,1978-06-01,66,https://p.scdn.co/mp3-preview/fec3241e5a9bb1a500225171477b573b7219084b?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273d6355fe477e861be56ad0eac
6RFkVsPmrM4pzlDkFswwJl,God's Gonna Cut You Down,Johnny Cash,country,American V: A Hundred Highways,2006-01-01,66,,https://i.scdn.co/image/ab67616d0000b273bed30c3640a8c8929d65ed3f
5NfJGBAL9mgFPRQxKJmiX2,Miss Me More,Kelsea Ballerini,country,Unapologetically (Deluxe Edition),2018-10-26,65,https://p.scdn.co/mp3-preview/e62bf0aba79ff0bca1341fa395ef0292e6e724b2?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2737dab00afddeab0d3ee19ff7d
6FevJcaJvt5EvsHnuJHBnb,Fast as You,Dwight Yoakam,country,This Time,1993-03-12,65,https://p.scdn.co/mp3-preview/4f606c7bebefcbcaa49c4d8b43d5d01142283f6a?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273b485934b56cc5085fee247bd
69uJi5QsBtqlYkGURTBli8,I Can't Make You Love Me,Bonnie Raitt,country,Luck Of The Draw,1991-01-01,65,,https://i.scdn.co/image/ab67616d0000b273a1113af3a19a41dc8eec534e
3I1vEQhGwRK7URrTq4BqNl,(Ghost) Riders in the Sky,Johnny Cash,country,Silver,1979-05-01,65,https://p.scdn.co/mp3-preview/60d4fe8a63bac84f4733ebf786371fbd9241d611?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27379d1be381026d9bbd0de591b
6S3JlDAGk3uu3NtZbPnuhS,Baby Blue - Remastered 2010,Badfinger,country,Straight Up (Remastered 2010 / Deluxe Edition),1971-12-13,65,,https://i.scdn.co/image/ab67616d0000b273e2dd29cdaa3fadbdc26d59c4
121sjkub4p4zcFNozkKnQD,Folsom Prison Blues,Johnny Cash,country,Sings Hank Williams,1960-01-01,65,,https://i.scdn.co/image/ab67616d0000b27323cf966c060364cec9424e02
08c3wmdjKSjxTJY9cHSts7,XXX's And OOO's (An American Girl),Trisha Yearwood,country,Thinkin' About You,1995-01-01,65,,https://i.scdn.co/image/ab67616d0000b2739081ad23e96be83508a17571
4SDywo3ykB2PEthjXvo1UP,I Put A Spell On You,Creedence Clearwater Revival,country,Creedence Clearwater Revival (Expanded Edition),1968-07-05,65,,https://i.scdn.co/image/ab67616d0000b273c1926353baa3c1d17ad29d22
7njoWVpJbAiTkyT6rKwbze,If I Could Make a Living,Clay Walker,country,If I Could Make a Living,1994-09-16,65,https://p.scdn.co/mp3-preview/61f59622f9c116af8c174bc70e8bcc4b8f8a1ded?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2734534476e138f8637f8643bea
